日,時,分,區,死,受傷,事故類型及型態,受傷程度,駕駛資格情形,飲酒情形,肇事逃逸,事故類別
28,14,26,南屯區,0,2,16,3,1,2,1,2
28,14,28,北區,0,0,,,1,2,1,3
28,14,28,烏日區,0,0,,,1,2,1,3
28,14,32,太平區,0,0,,,1,2,1,3
28,14,41,西屯區,0,0,,,1,1,1,3
28,14,41,太平區,0,0,,,1,10,1,3
28,14,49,潭子區,0,0,,,1,2,1,3
28,14,49,西屯區,0,1,17,2,1,2,1,2
28,14,49,烏日區,0,1,15,3,1,2,1,2
28,14,50,大甲區,0,1,16,2,1,2,1,2
28,14,58,烏日區,0,0,,,5,2,1,3
28,15,0,北屯區,0,0,,,1,2,1,3
28,15,2,大里區,0,1,12,3,1,2,1,2
28,15,5,大雅區,0,1,13,2,1,2,1,2
28,15,5,南屯區,0,0,,,1,1,1,3
28,15,9,豐原區,0,0,,,1,2,1,3
28,15,9,神岡區,0,0,,,1,1,1,3
28,15,10,南屯區,0,1,18,2,1,1,1,2
28,15,13,南屯區,0,0,,,1,2,1,3
28,15,15,大甲區,0,0,,,1,2,1,3
28,15,20,大里區,0,1,3,3,1,2,1,2
28,15,20,烏日區,0,0,,,1,1,1,3
28,15,21,大里區,0,0,,,1,2,1,3
28,15,24,大雅區,0,0,,,1,2,1,3
28,15,25,霧峰區,0,2,16,2,1,2,1,2
28,15,26,梧棲區,0,1,13,3,1,2,1,2
28,15,27,豐原區,0,2,17,2,1,2,1,2
28,15,33,潭子區,0,0,,,1,2,1,3
28,15,33,后里區,0,1,17,3,1,2,1,2
28,15,37,北屯區,0,0,,,1,1,1,3
28,15,40,太平區,0,0,,,1,2,1,3
28,15,40,豐原區,0,2,12,3,1,2,1,2
28,15,46,西屯區,0,2,15,2,1,2,1,2
28,15,53,龍井區,0,2,16,2,1,2,1,2
28,15,53,新社區,0,0,,,6,2,1,3
28,15,57,西屯區,0,0,,,1,2,1,3
28,15,58,大雅區,0,1,13,2,1,2,1,2
28,16,0,北屯區,0,2,16,2,4,2,1,2
28,16,0,沙鹿區,0,0,,,1,2,1,3
28,16,5,南屯區,0,1,15,3,1,2,1,2
28,16,8,霧峰區,0,0,,,1,2,1,3
28,16,10,大雅區,0,1,15,2,1,2,1,2
28,16,11,太平區,0,1,18,2,1,2,1,2
28,16,14,北區,0,0,,,1,11,1,3
28,16,15,烏日區,0,0,,,1,2,1,3
28,16,20,西屯區,0,0,,,1,1,1,3
28,16,21,東區,0,1,16,2,1,2,1,2
28,16,23,神岡區,0,0,,,1,1,1,3
28,16,25,大里區,0,1,16,3,1,2,1,2
28,16,26,西區,0,0,,,1,1,1,3
28,16,26,大里區,0,1,17,3,1,2,1,2
28,16,27,東勢區,0,0,16,3,6,2,1,3
28,16,28,北屯區,0,1,16,2,1,2,1,2
28,16,30,后里區,0,0,24,,1,2,1,3
28,16,36,大里區,0,0,,,1,2,1,3
28,16,40,西區,0,0,,,1,1,1,3
28,16,45,北區,0,0,,,1,2,1,3
28,16,47,大里區,0,0,,,1,2,1,3
28,16,53,梧棲區,0,3,16,2,1,2,1,2
28,16,59,太平區,0,0,,,1,2,1,3
28,16,59,清水區,0,1,16,3,1,2,1,2
28,17,0,南屯區,0,1,16,3,1,2,1,2
28,17,0,清水區,0,1,15,2,1,2,1,2
28,17,2,潭子區,0,1,11,3,1,2,1,2
28,17,2,東勢區,0,1,17,3,1,2,1,2
28,17,5,大雅區,0,1,17,2,1,2,1,2
28,17,5,大里區,0,2,16,3,1,2,1,2
28,17,7,大甲區,0,0,,,1,2,1,3
28,17,8,潭子區,0,0,12,,1,1,1,3
28,17,10,西區,0,0,,,1,1,1,3
28,17,10,西區,0,1,15,3,8,2,1,2
28,17,10,南屯區,0,0,,,8,2,1,3
28,17,12,西屯區,0,0,,,1,1,1,3
28,17,13,大甲區,0,1,16,2,8,2,1,2
28,17,17,南屯區,0,1,13,3,1,2,1,2
28,17,20,石岡區,0,0,,,1,2,1,3
28,17,22,南屯區,0,2,17,2,1,2,1,2
28,17,29,南屯區,0,0,,,1,2,1,3
28,17,32,豐原區,0,1,16,3,1,3,1,2
28,17,36,西屯區,0,0,,,1,1,1,3
28,17,38,清水區,0,1,16,3,3,2,1,2
28,17,43,大里區,0,0,,,1,2,1,3
28,17,45,北屯區,0,0,12,3,1,2,1,3
28,17,46,大里區,0,0,,,1,9,1,3
28,17,48,霧峰區,0,0,,,1,2,1,3
28,17,49,北區,0,2,16,2,8,2,1,2
28,17,55,沙鹿區,0,0,12,3,1,2,1,3
28,17,55,梧棲區,0,1,18,2,1,2,1,2
28,17,59,西區,0,2,16,2,1,2,1,2
28,18,2,北區,0,0,,,1,2,1,3
28,18,5,西區,0,0,,,1,1,1,3
28,18,7,北屯區,0,0,,,1,1,1,3
28,18,9,南屯區,0,0,,,1,2,1,3
28,18,9,南屯區,0,0,,,1,2,1,3
28,18,9,大肚區,0,2,2,2,1,2,1,2
28,18,10,北區,0,2,16,3,1,2,1,2
28,18,12,北屯區,0,0,,,1,1,1,3
28,18,13,北屯區,0,1,17,3,1,2,1,2
28,18,15,南屯區,0,0,,,1,1,1,3
28,18,16,太平區,0,0,,,1,2,1,3
28,18,17,西屯區,0,0,,,1,10,1,3
28,18,18,北屯區,0,0,13,3,1,1,1,3
28,18,20,西屯區,0,1,13,2,1,2,1,2
28,18,21,西屯區,0,0,,,1,1,1,3
28,18,23,潭子區,0,1,17,2,1,2,1,2
28,18,23,太平區,0,0,,,1,2,1,3
28,18,27,大里區,0,2,16,2,1,2,1,2
28,18,28,龍井區,0,1,12,2,1,2,1,2
28,18,28,清水區,0,0,,,1,2,1,3
28,18,28,沙鹿區,0,0,,,1,1,1,3
28,18,29,霧峰區,0,1,15,2,1,2,1,2
28,18,30,北屯區,0,1,11,3,1,2,1,2
28,18,35,梧棲區,0,1,16,3,1,2,1,2
28,18,37,大雅區,0,0,,,1,,1,3
28,18,38,大里區,0,3,16,2,1,2,1,2
28,18,40,大里區,0,0,,,1,2,1,3
28,18,40,太平區,0,1,12,3,1,2,1,2
28,18,40,太平區,0,1,16,3,1,2,1,2
28,18,46,北區,0,0,,,1,2,1,3
28,18,48,大甲區,0,2,15,2,3,2,1,2
28,18,50,龍井區,0,0,,,1,2,1,3
28,18,50,大肚區,0,0,,,1,2,1,3
28,18,51,北屯區,0,1,16,3,1,2,1,2
28,18,54,南屯區,0,0,,,1,2,1,3
28,18,55,西區,0,1,16,2,1,2,1,2
28,18,55,西屯區,0,0,,,1,2,1,3
28,18,55,西屯區,0,0,,,1,1,1,3
28,18,56,西屯區,0,3,16,2,1,2,1,2
28,19,0,后里區,0,0,20,,1,2,1,3
28,19,0,豐原區,0,0,,,1,2,1,3
28,19,5,西屯區,0,1,16,3,1,1,1,2
28,19,5,豐原區,0,0,,,1,2,1,3
28,19,9,西屯區,0,0,,,1,1,1,3
28,19,9,大里區,0,1,16,2,1,2,1,2
28,19,17,西屯區,0,1,12,3,1,2,1,2
28,19,18,大雅區,0,1,11,3,4,6,1,2
28,19,23,烏日區,0,0,,,1,2,1,3
28,19,28,大里區,0,0,,,1,2,1,3
28,19,31,梧棲區,0,2,16,2,1,2,1,2
28,19,32,大雅區,0,2,16,2,1,2,1,2
28,19,32,大里區,0,0,,,1,2,1,3
28,19,33,東區,0,0,16,3,1,2,1,3
28,19,40,西屯區,0,1,17,2,1,2,1,2
28,19,49,梧棲區,0,1,16,3,1,2,1,2
28,19,54,大里區,0,0,,,1,2,1,3
28,20,0,清水區,0,0,,,1,2,1,3
28,20,10,大里區,0,0,,,1,2,1,3
28,20,12,南屯區,0,1,17,3,1,2,1,2
28,20,14,沙鹿區,0,0,15,3,1,2,1,3
28,20,19,太平區,0,2,13,2,3,2,1,2
28,20,25,西屯區,0,0,,,3,2,1,3
28,20,30,清水區,0,0,,,1,2,1,3
28,20,32,北屯區,0,2,16,2,1,2,1,2
28,20,44,神岡區,0,0,,,1,2,1,3
28,20,54,北屯區,0,1,16,2,1,2,1,2
28,21,0,豐原區,0,1,16,,,,2,2
28,21,2,西屯區,0,0,,,1,1,1,3
28,21,20,北區,0,0,,,1,2,1,3
28,21,34,豐原區,0,1,16,3,1,2,1,2
28,21,47,北屯區,0,0,,,1,1,1,3
28,21,58,豐原區,0,1,3,3,1,2,1,2
28,22,1,南屯區,0,1,13,2,1,2,1,2
28,22,7,東區,0,0,14,3,1,2,1,3
28,22,8,北區,0,2,13,2,1,2,1,2
28,22,10,北屯區,0,1,2,3,1,2,1,2
28,22,12,梧棲區,0,0,,,1,2,1,3
28,22,20,西屯區,0,0,,,1,11,2,3
28,22,22,北屯區,0,0,,,1,1,1,3
28,22,35,北屯區,0,0,,,1,1,1,3
28,22,43,中區,0,2,15,2,6,2,1,2
28,23,59,中區,0,2,16,2,1,2,1,2
29,0,5,南屯區,0,0,,,1,1,1,3
29,0,14,潭子區,0,2,16,2,1,2,1,2
29,0,30,沙鹿區,0,1,16,2,1,2,1,2
29,1,45,西區,0,0,,,1,2,1,3
29,3,0,南屯區,0,0,16,,1,9,1,3
29,4,21,太平區,0,0,,,6,11,1,3
29,4,42,西屯區,0,1,16,3,1,2,1,2
29,6,13,潭子區,0,0,,,1,9,2,3
29,6,40,西區,0,1,13,2,1,2,1,2
29,6,40,太平區,0,0,,,1,2,1,3
29,6,40,清水區,0,0,,,1,,1,3
29,6,45,大里區,0,1,3,3,1,2,1,2
29,6,54,南屯區,0,1,12,3,1,2,1,2
29,7,1,烏日區,0,3,15,2,1,2,1,2
29,7,6,大雅區,0,1,15,3,1,2,1,2
29,7,14,南屯區,0,1,16,3,1,2,1,2
29,7,22,后里區,0,1,12,3,1,2,1,2
29,7,25,北屯區,0,3,16,2,1,2,1,2
29,7,25,西屯區,0,1,1,3,1,2,1,2
29,7,26,南屯區,0,2,11,2,1,2,1,2
29,7,28,潭子區,0,2,13,2,1,2,1,2
29,7,32,豐原區,0,1,16,2,4,2,1,2
29,7,37,后里區,0,2,16,2,3,2,1,2
29,7,39,大里區,0,0,,,1,2,1,3
29,7,41,潭子區,0,0,,,1,2,1,3
29,7,42,北屯區,0,1,13,3,1,2,1,2
29,7,42,大里區,0,2,16,2,1,2,1,2
29,7,43,西屯區,0,1,13,3,1,2,1,2
29,7,43,大里區,0,1,16,3,1,2,1,2
29,7,43,大甲區,0,0,,,1,2,1,3
29,7,44,南屯區,0,2,17,2,1,2,1,2
29,7,44,清水區,0,0,,,1,2,1,3
29,7,45,北屯區,0,2,16,2,3,2,1,2
29,7,45,大肚區,0,0,,,1,2,1,3
29,7,47,潭子區,0,2,17,2,1,2,1,2
29,7,47,后里區,0,1,12,2,1,2,1,2
29,7,50,大里區,0,0,,,1,2,1,3
29,7,51,梧棲區,0,0,,,1,2,1,4
29,7,52,南屯區,0,0,,,1,2,1,3
29,7,54,后里區,0,1,12,2,1,2,1,2
29,7,57,西屯區,0,2,15,2,1,2,1,2
29,7,57,大里區,0,0,,,1,2,1,3
29,8,7,北區,0,0,,,1,11,2,3
29,8,10,烏日區,0,1,17,2,1,2,1,2
29,8,11,北屯區,0,0,,,1,1,1,3
29,8,13,東區,0,0,,,1,2,1,3
29,8,13,西屯區,0,1,16,2,1,2,1,2
29,8,18,后里區,0,0,,,1,2,1,3
29,8,19,西屯區,0,0,,,1,1,1,3
29,8,21,北屯區,0,2,13,2,1,2,1,2
29,8,25,潭子區,0,2,17,2,1,9,2,2
29,8,26,大里區,0,2,11,2,1,2,1,2
29,8,29,大里區,0,1,16,3,1,2,1,2
29,8,34,豐原區,0,1,17,3,1,2,1,2
29,8,54,西屯區,0,2,16,2,4,2,1,2
29,8,57,北屯區,0,1,16,3,1,2,1,2
29,8,57,西屯區,0,0,,,1,1,1,3
29,9,7,南屯區,0,0,12,3,1,2,1,3
29,9,7,沙鹿區,0,0,,,1,2,1,3
29,9,13,西區,0,1,16,3,1,2,1,2
29,9,15,北屯區,0,1,16,3,1,2,1,2
29,9,15,豐原區,0,1,17,3,1,2,1,2
29,9,16,南屯區,0,0,,,1,2,1,3
29,9,18,潭子區,0,0,,,1,2,1,3
29,9,18,西區,0,1,16,3,1,2,1,2
29,9,18,南屯區,0,0,,,1,1,1,3
29,9,19,西屯區,0,1,18,2,1,2,1,2
29,9,25,北區,0,2,17,2,1,2,1,2
29,9,30,大雅區,0,0,,,1,2,1,3
29,9,30,神岡區,0,0,,,1,1,1,3
29,9,35,大里區,0,0,,,1,2,1,3
29,9,35,清水區,0,0,,,,,1,3
29,9,35,東勢區,0,2,12,3,1,2,1,2
29,9,37,中區,0,0,,,1,1,1,3
29,9,39,豐原區,0,0,,,1,2,1,3
29,9,40,東勢區,0,0,,,1,2,1,3
29,9,42,南屯區,0,1,18,2,1,2,1,2
29,9,43,潭子區,0,1,16,3,1,2,1,2
29,9,48,南屯區,0,0,14,3,1,1,1,3
29,9,50,后里區,0,0,12,,1,1,1,3
29,9,52,西屯區,0,1,16,3,1,2,1,2
29,9,54,西屯區,0,1,13,2,1,2,1,2
29,9,55,大雅區,0,1,17,2,1,2,1,2
29,9,55,潭子區,0,0,,,1,9,1,3
29,10,1,北屯區,0,2,16,2,1,2,1,2
29,10,5,大雅區,0,1,13,2,1,2,1,2
29,10,6,大甲區,0,0,,,1,2,1,3
29,10,12,南屯區,0,0,,,1,2,1,3
29,10,14,西屯區,0,0,,,1,1,1,3
29,10,15,大雅區,0,1,3,3,1,2,1,2
29,10,17,北區,0,0,12,,1,1,1,3
29,10,19,沙鹿區,0,1,15,2,1,11,1,2
29,10,20,東區,0,1,16,3,1,2,1,2
29,10,29,西屯區,0,0,,,1,1,1,3
29,10,42,大雅區,0,0,,,1,2,1,3
29,10,47,北屯區,0,0,,,1,1,1,3
29,10,54,大雅區,0,0,,,1,9,1,3
29,11,0,大里區,0,2,8,2,1,2,1,2
29,11,9,中區,0,1,15,2,3,2,1,2
29,11,10,清水區,0,1,16,2,8,2,1,2
29,11,13,西區,0,1,13,2,1,4,1,2
29,11,15,潭子區,0,2,10,2,1,2,1,2
29,11,17,北屯區,0,0,,,,,1,3
29,11,25,烏日區,0,0,,,1,2,1,3
29,11,26,西區,0,1,17,3,1,2,1,2
29,11,30,龍井區,0,0,,,1,2,1,3
29,11,30,大甲區,0,0,,,1,2,1,3
29,11,35,北屯區,0,0,,,1,1,1,3
29,11,35,大里區,0,1,16,2,1,3,1,2
29,11,35,太平區,0,0,,,1,2,1,3
29,11,35,大甲區,0,1,10,3,1,2,1,2
29,11,35,豐原區,0,0,,,1,2,1,3
29,11,36,南屯區,0,0,,,1,2,1,3
29,11,42,東區,0,1,12,2,1,2,1,2
29,11,47,南區,0,0,,,1,9,1,3
29,11,48,南屯區,0,0,,,1,1,1,3
29,11,48,大甲區,0,1,13,2,1,2,1,2
29,11,55,西屯區,0,0,,,1,1,1,3
29,11,56,西屯區,0,1,16,2,1,2,1,2
29,11,58,后里區,0,0,,,1,2,1,4
29,12,3,北屯區,0,0,,,1,1,1,3
29,12,20,北區,0,0,,,1,2,1,3
29,12,21,北屯區,0,1,16,3,1,2,1,2
29,12,21,西屯區,0,1,16,3,1,2,1,2
29,12,23,東勢區,0,0,14,3,1,2,1,3
29,12,26,北區,0,1,16,3,1,2,1,2
29,12,30,南屯區,0,0,,,6,9,1,3
29,12,34,南屯區,0,1,16,3,1,2,1,2
29,12,37,豐原區,0,1,17,3,1,2,1,2
29,12,43,北屯區,0,0,,,1,2,1,3
29,12,44,西屯區,0,2,16,3,1,2,1,2
29,12,55,西屯區,0,2,16,2,1,2,1,2
29,13,0,北區,0,0,,,1,2,1,3
29,13,0,大里區,0,0,,,1,2,1,3
29,13,3,北屯區,0,1,16,3,1,2,1,2
29,13,9,北屯區,0,0,,,1,1,1,3
29,13,10,西屯區,0,0,,,1,1,1,3
29,13,10,清水區,0,2,15,2,1,2,1,2
29,13,13,西屯區,0,0,,,1,1,1,3
29,13,30,大雅區,0,0,,,1,2,1,3
29,13,30,清水區,0,0,,,1,2,1,3
29,13,34,北區,0,0,12,,1,2,1,3
29,13,38,大甲區,0,1,16,3,1,2,1,2
29,13,47,北屯區,0,0,,,1,1,1,3
29,13,49,梧棲區,0,1,15,2,1,2,1,2
29,13,52,西屯區,0,0,,,1,1,1,3
29,13,53,北區,0,1,15,3,1,2,1,2
29,13,53,南屯區,0,0,,,1,1,1,3
29,13,53,龍井區,0,1,16,3,1,2,1,2
29,13,54,南屯區,0,0,11,,1,1,1,3
29,13,56,西屯區,0,1,16,2,1,1,1,2
29,13,57,太平區,0,0,,,1,2,1,3
29,14,0,南屯區,0,1,13,3,1,2,1,2
29,14,0,大肚區,0,0,,,1,2,1,3
29,14,4,東勢區,0,0,,,1,2,1,3
29,14,4,豐原區,1,0,17,3,1,2,1,1
29,14,9,北區,0,0,,,6,1,1,3
29,14,9,大里區,0,1,11,3,1,2,1,2
29,14,9,后里區,0,0,12,,1,2,1,3
29,14,10,西屯區,0,1,18,2,1,2,1,2
29,14,13,北區,0,0,,,1,2,1,3
29,14,16,大雅區,0,1,16,2,1,2,1,2
29,14,19,西區,0,1,15,3,1,2,1,2
29,14,28,西屯區,0,1,13,3,1,1,1,2
29,14,29,大里區,0,2,15,2,1,2,1,2
29,14,35,西屯區,0,2,3,2,8,10,1,2
29,14,37,沙鹿區,0,0,,,1,2,1,3
29,14,40,西屯區,0,0,,,1,2,1,3
29,14,44,烏日區,0,2,17,2,1,2,1,2
29,14,47,西屯區,0,1,13,3,1,2,1,2
29,14,51,北屯區,0,2,13,2,1,2,1,2
29,15,4,大甲區,0,1,16,2,1,2,1,2
29,15,5,烏日區,0,0,,,1,2,1,3
29,15,7,大甲區,0,2,16,2,1,2,1,2
29,15,10,西屯區,0,0,,,1,2,1,3
29,15,10,霧峰區,0,1,17,3,1,2,1,2
29,15,11,西屯區,0,1,13,2,1,2,1,2
29,15,11,西屯區,0,1,17,2,1,2,1,2
29,15,20,北屯區,0,0,,,1,1,1,3
29,15,24,沙鹿區,0,2,17,3,1,2,1,2
29,15,26,大里區,0,1,16,2,8,2,1,2
29,15,28,北區,0,1,17,3,1,2,1,2
29,15,30,西屯區,0,0,,,1,2,1,3
29,15,30,西屯區,0,0,,,1,2,1,3
29,15,31,霧峰區,0,1,16,3,1,2,1,2
29,15,36,南屯區,0,0,,,1,2,1,3
29,15,36,東勢區,0,2,11,2,1,2,1,2
29,15,47,南屯區,0,0,13,,1,2,1,3
29,15,53,西屯區,0,0,,,1,1,1,3
29,15,57,沙鹿區,0,1,16,3,1,2,1,2
29,16,3,北屯區,0,2,16,2,1,2,1,2
29,16,4,潭子區,0,0,,,1,2,1,3
29,16,14,大里區,0,0,,,1,2,1,3
29,16,19,北屯區,0,0,,,1,1,1,3
29,16,24,北區,0,1,17,3,1,2,1,2
29,16,25,西區,0,0,,,7,9,1,3
29,16,29,沙鹿區,0,1,16,3,1,2,1,2
29,16,30,龍井區,0,1,16,2,1,2,1,2
29,16,34,大肚區,0,1,16,3,1,2,1,2
29,16,36,北區,0,0,,,1,2,1,3
29,16,37,南屯區,0,2,16,3,1,2,1,2
29,16,38,烏日區,0,0,,,1,2,1,3
29,16,40,西區,0,0,,,1,11,1,3
29,16,44,北區,0,2,9,2,1,2,1,2
29,16,44,西屯區,0,0,,,1,1,1,3
29,16,45,大甲區,0,0,,,1,2,1,3
29,16,47,大里區,0,2,13,2,1,2,1,2
29,16,50,龍井區,0,1,16,3,1,2,1,2
29,16,50,清水區,0,0,,,1,2,1,3
29,16,51,霧峰區,0,0,,,1,2,1,3
29,16,52,大里區,0,1,12,2,1,2,1,2
29,16,56,霧峰區,0,2,2,2,6,2,1,2
29,16,57,烏日區,0,1,16,3,1,2,1,2
29,16,59,霧峰區,0,1,14,3,1,2,1,2
29,17,3,清水區,0,0,,,1,1,1,3
29,17,5,大雅區,0,2,13,2,1,2,1,2
29,17,8,北屯區,0,2,16,2,1,2,1,2
29,17,10,大里區,0,1,12,2,1,2,1,2
29,17,10,沙鹿區,0,1,16,3,1,2,1,2
29,17,11,豐原區,0,0,,,1,2,1,3
29,17,13,烏日區,0,2,17,3,1,2,1,2
29,17,13,大里區,0,0,12,3,1,2,1,3
29,17,22,西區,0,2,17,2,1,2,1,2
29,17,22,大甲區,0,1,13,3,1,2,1,2
29,17,24,北屯區,0,0,,,1,2,1,3
29,17,24,大安區,0,1,18,2,4,2,1,2
29,17,26,大甲區,0,0,,,,,2,3
29,17,29,大里區,0,2,9,2,1,2,1,2
29,17,30,南屯區,0,0,,,1,11,1,3
29,17,30,西屯區,0,0,,,1,1,1,3
29,17,30,大甲區,0,0,,,1,1,1,3
29,17,34,豐原區,0,0,,,1,2,1,3
29,17,36,大甲區,0,1,16,3,1,2,1,2
29,17,41,東區,0,1,16,3,1,2,1,2
29,17,42,北屯區,0,0,,,1,2,1,3
29,17,47,大里區,0,0,,,1,2,1,3
29,17,47,神岡區,0,1,17,3,1,2,1,2
29,17,48,北屯區,0,1,17,3,1,2,1,2
29,17,50,南區,0,0,,,1,2,1,3
29,17,51,潭子區,0,0,14,,1,2,1,3
29,17,52,西屯區,0,1,16,3,1,2,1,2
29,17,53,北區,0,0,,,1,1,1,3
29,17,54,南屯區,0,0,16,,1,1,1,3
29,17,55,外埔區,0,0,13,,1,1,1,3
29,17,56,北區,0,0,,,1,2,1,3
29,17,57,潭子區,0,2,3,2,8,2,1,2
29,18,4,豐原區,0,0,,,1,2,1,3
29,18,7,大里區,0,2,16,2,1,2,1,2
29,18,10,清水區,0,0,,,1,1,1,4
29,18,13,南屯區,0,0,,,1,2,1,3
29,18,15,烏日區,0,1,13,2,1,2,1,2
29,18,16,西區,0,0,,,1,1,1,3
29,18,16,大肚區,0,1,16,2,1,2,1,2
29,18,18,西屯區,0,1,16,2,1,2,1,2
29,18,20,東區,0,1,16,3,3,2,1,2
29,18,23,石岡區,0,0,,,1,2,1,3
29,18,24,南屯區,0,1,16,3,1,2,1,2
29,18,27,霧峰區,0,2,16,2,1,2,1,2
29,18,29,西屯區,0,0,,,1,1,1,3
29,18,29,豐原區,0,1,13,2,4,2,1,2
29,18,32,南屯區,0,0,,,8,10,1,3
29,18,33,西屯區,0,0,,,1,1,1,3
29,18,33,豐原區,0,1,17,3,1,2,1,2
29,18,38,北屯區,0,0,,,1,1,1,3
29,18,43,梧棲區,0,1,29,2,3,4,1,2
29,18,44,北區,0,1,3,3,1,2,1,2
29,18,47,北屯區,0,0,,,1,1,1,3
29,18,50,西屯區,0,0,,,1,1,1,3
29,18,50,龍井區,0,0,16,3,8,6,1,3
29,18,52,大雅區,0,1,12,2,8,2,1,2
29,18,58,北屯區,0,0,,,1,2,1,3
29,18,59,北屯區,0,0,,,1,1,1,3
29,19,0,梧棲區,0,1,16,3,1,2,1,2
29,19,1,北區,0,1,16,3,1,2,1,2
29,19,5,北屯區,0,1,16,3,1,2,1,2
29,19,5,大里區,0,2,16,3,1,2,1,2
29,19,8,北屯區,0,0,,,1,1,1,3
29,19,13,南屯區,0,0,17,,1,1,1,3
29,19,14,西屯區,0,0,,,1,1,1,3
29,19,15,西屯區,0,0,,,1,2,1,3
29,19,16,大雅區,0,0,,,1,2,1,3
29,19,20,霧峰區,0,1,16,2,1,2,1,2
29,19,22,西屯區,0,0,,,1,2,1,3
29,19,23,東勢區,1,0,16,3,1,2,1,1
29,19,28,沙鹿區,0,1,17,2,1,2,1,2
29,19,59,西屯區,0,1,16,3,1,2,1,2
29,19,59,西屯區,0,2,15,3,1,2,1,2
29,20,0,西屯區,0,1,16,2,1,2,1,2
29,20,2,東區,0,0,11,3,1,11,2,3
29,20,4,南屯區,0,0,,,1,2,1,3
29,20,8,西屯區,0,0,,,1,1,1,3
29,20,8,霧峰區,0,2,16,2,3,2,1,2
29,20,8,清水區,0,0,,,1,2,1,3
29,20,11,北區,0,1,16,3,1,2,1,2
29,20,14,北屯區,0,2,15,2,1,2,1,2
29,20,17,北區,0,0,,,1,2,1,3
29,20,18,西區,0,0,,,1,1,1,3
29,20,18,北區,0,0,,,1,2,1,3
29,20,29,大里區,0,2,11,2,2,2,1,2
29,20,30,北屯區,0,1,13,2,1,2,1,2
29,20,30,西屯區,0,0,,,1,2,1,3
29,20,32,豐原區,0,1,18,2,1,2,1,2
29,20,41,大雅區,0,2,13,2,1,2,1,2
29,20,43,北區,0,0,,,1,1,1,3
29,20,49,南區,0,0,,,1,9,1,3
29,21,3,大雅區,0,0,,,1,2,1,4
29,21,3,北屯區,0,1,16,3,1,2,1,2
29,21,3,大里區,0,0,,,1,2,1,3
29,21,8,北區,0,2,15,2,1,2,1,2
29,21,13,北區,0,0,,,1,2,1,3
29,21,13,北屯區,0,0,,,1,1,1,3
29,21,14,豐原區,0,0,,,1,2,1,3
29,21,17,大里區,0,0,,,1,2,1,3
29,21,24,西屯區,0,0,,,1,2,1,3
29,21,39,西屯區,0,3,12,2,1,2,1,2
29,21,54,潭子區,0,3,16,2,8,2,1,2
29,22,10,大里區,0,1,12,3,1,2,1,2
29,22,18,西區,0,2,15,3,1,2,1,2
29,22,21,南屯區,0,0,,,1,2,1,3
29,22,36,西屯區,0,1,3,3,1,2,1,2
29,22,42,大雅區,0,1,27,2,1,2,1,2
29,23,15,龍井區,0,1,17,3,1,2,1,2
29,23,16,西屯區,0,2,12,2,1,2,1,2
29,23,52,大甲區,0,0,,,1,2,1,3
30,0,10,沙鹿區,0,1,16,3,1,2,1,2
30,0,40,西區,0,0,,,1,1,1,3
30,2,9,西區,0,2,16,2,1,2,1,2
30,2,17,北屯區,0,1,16,3,1,2,1,2
30,3,56,西屯區,0,0,,,1,2,1,3
30,4,5,西屯區,0,0,,,1,2,1,3
30,4,54,北屯區,0,2,13,2,1,2,1,2
30,5,56,大甲區,0,1,12,2,1,2,1,2
30,5,59,北區,0,0,,,1,2,1,3
30,6,16,西屯區,0,0,,,1,9,1,3
30,6,16,大甲區,0,1,16,2,1,2,1,2
30,6,19,西屯區,0,1,17,3,1,2,1,2
30,6,22,大雅區,0,0,,,1,2,1,4
30,6,54,豐原區,0,0,16,3,1,2,1,3
30,6,56,西屯區,0,0,,,1,2,1,3
30,6,57,潭子區,0,1,16,3,1,2,1,2
30,7,5,豐原區,0,0,,,1,2,1,3
30,7,8,沙鹿區,0,1,16,3,1,2,1,2
30,7,20,西屯區,0,0,,,1,1,1,3
30,7,26,潭子區,0,1,16,2,8,2,1,2
30,7,30,南屯區,0,0,,,1,2,1,3
30,7,31,太平區,0,3,13,2,1,2,1,2
30,7,36,潭子區,0,2,16,2,1,2,1,2
30,7,37,豐原區,0,0,,,1,2,1,3
30,7,39,霧峰區,0,1,18,2,1,2,1,2
30,7,40,外埔區,0,1,16,3,1,2,1,2
30,7,45,西屯區,0,1,16,2,1,1,1,2
30,7,47,潭子區,0,1,1,2,1,2,1,2
30,7,51,西區,0,1,13,3,1,2,1,2
30,7,51,北區,0,0,,,1,2,1,3
30,7,52,烏日區,0,1,16,3,1,2,1,2
30,7,55,龍井區,0,0,,,1,11,1,3
30,7,56,西屯區,0,1,16,3,1,2,1,2
30,7,58,太平區,0,0,,,1,1,1,3
30,8,0,北屯區,0,0,,,1,1,1,3
30,8,0,沙鹿區,0,1,11,2,1,2,1,2
30,8,1,北區,0,0,12,,1,2,1,3
30,8,10,西屯區,0,1,13,2,1,2,1,2
30,8,20,南屯區,0,0,,,1,2,1,3
30,8,21,南屯區,0,2,16,2,1,2,1,2
30,8,24,大雅區,0,1,16,3,1,2,1,2
30,8,27,神岡區,0,2,16,2,1,2,1,2
30,8,30,南屯區,0,0,,,1,11,1,3
30,8,30,西屯區,0,2,16,2,8,1,1,2
30,8,31,西區,0,0,13,,1,2,1,3
30,8,32,西屯區,0,1,14,3,1,1,1,2
30,8,32,神岡區,0,1,17,2,8,2,1,2
